LLHold,LLLatency,LRHold,LRLatency,LSHold,LSLatency,RLHold,RLLatency,RRHold,RRLatency,RSHold,RSLatency,SLHold,SLLatency,SRHold,SRLatency,SSHold,SSLatency,LLHoldStd,LLLatencyStd,LRHoldStd,LRLatencyStd,LSHoldStd,LSLatencyStd,RLHoldStd,RLLatencyStd,RRHoldStd,RRLatencyStd,RSHoldStd,RSLatencyStd,SLHoldStd,SLLatencyStd,SRHoldStd,SRLatencyStd,SSHoldStd,SSLatencyStd,LLHoldSkew,LLLatencySkew,LRHoldSkew,LRLatencySkew,LSHoldSkew,LSLatencySkew,RLHoldSkew,RLLatencySkew,RRHoldSkew,RRLatencySkew,RSHoldSkew,RSLatencySkew,SLHoldSkew,SLLatencySkew,SRHoldSkew,SRLatencySkew,SSHoldSkew,SSLatencySkew,LLHoldKurt,LLLatencyKurt,LRHoldKurt,LRLatencyKurt,LSHoldKurt,LSLatencyKurt,RLHoldKurt,RLLatencyKurt,RRHoldKurt,RRLatencyKurt,RSHoldKurt,RSLatencyKurt,SLHoldKurt,SLLatencyKurt,SRHoldKurt,SRLatencyKurt,SSHoldKurt,SSLatencyKurt,LHold,LLatency,RHold,RLatency,SHold,SLatency,LHoldStd,LLatencyStd,RHoldStd,RLatencyStd,SHoldStd,SLatencyStd,LHoldSkew,LLatencySkew,RHoldSkew,RLatencySkew,SHoldSkew,SLatencySkew,LHoldKurt,LLatencyKurt,RHoldKurt,RLatencyKurt,SHoldKurt,SLatencyKurt,LRHold_Diff,LLRRLatency_Diff,LRRLLatency_Diff,HoldMean,LatencyMean,Parkinsons
120.3063644,243.6232208,113.7921289,184.0738022,124.8192399,226.2180523,125.5453254,193.2778349,114.8926035,230.7270737,115.8200295,263.7670839,96.22213094,189.0839024,98.34847519,199.4554848,108.3508841,214.6255403,64.3517965,133.8452526,49.93573945,127.3276873,39.70575042,117.2003631,64.86859478,134.3363904,52.63435966,125.5850292,38.7235534,127.0612174,57.12989972,131.4449939,49.73033001,130.9067908,28.73228972,91.3725196,5.421962918,1.200755972,-0.00889983,2.169963767,-0.400002101,1.896606383,5.987441546,2.047856821,-0.116274578,1.14904795,-0.437698921,1.116090499,0.408635593,1.887347828,-0.104420152,1.690066625,0.660011512,3.389729717,193.1347297,2.063445622,0.556036158,5.57355839,1.710347537,4.834340888,205.0650536,4.590700196,-0.243125848,2.15230274,1.081365388,2.359366727,-0.441902224,4.000218986,-0.660942539,3.605275403,6.392955204,15.82688602,118.2351211,214.3981917,112.3261351,204.6513542,120.6410005,238.4485234,64.20768062,136.0592299,51.27734273,128.9393217,39.10328565,120.6779552,4.885080963,1.568896481,-0.06128723,1.631975523,-0.342188081,1.620995326,170.0232348,2.878964285,0.065870252,3.440646741,1.521117184,3.809389379,5.908985983,12.89614714,-9.204032718,116.4502121,214.7186198,1
103.5120324,214.8705657,84.53177466,172.5517123,111.4843012,222.6023975,102.5875212,168.8516053,81.32503916,187.257379,102.1893503,238.6187086,91.6135489,193.7992619,78.14860448,198.3597252,97.47926978,227.8647059,56.59619321,105.8199911,36.52167367,94.01050326,41.9304103,94.89509273,51.33973793,95.52162394,34.7322307,88.93644148,39.01491862,90.60690127,53.0029478,103.8545288,39.87139852,108.080215,48.93981914,94.07375688,8.774585677,0.560637961,0.577256483,1.268680581,2.117607805,0.856646867,0.573551211,1.321360437,0.972302011,0.981944746,0.452020824,0.732491261,0.733243808,0.908940811,0.516393325,0.740536682,1.272806986,0.555737749,559.7149353,-0.507942169,1.417505927,1.204081696,56.45811162,0.106694583,0.716344378,1.315413267,4.330260308,0.889775795,1.247072912,0.100475061,0.520953064,0.109849794,0.516290888,-0.171892362,3.376732781,-0.061274832,101.371924,194.4233475,82.4672875,181.6135557,106.6360519,229.2018371,54.29401854,103.9275169,36.27820076,94.20174735,41.8915425,93.50620959,5.000508796,0.85351089,0.704246,1.078248183,1.437231953,0.76704673,314.1957988,-0.037601326,2.27622714,0.820202921,31.07012641,0.058362244,18.90463649,27.61318671,3.700106989,95.3071954,195.4500885,1
156.073046,317.6417093,119.4703666,338.5737271,133.5235872,285.7348894,164.7491906,281.0203237,116.3053167,316.6957014,167.4753191,338.3165957,164.5931298,291.4605598,115.0881679,316.0229008,173.8,328.1,104.1720862,160.1117393,53.23376512,198.1272622,62.43413896,169.7662504,80.3396012,175.4317036,53.22467885,171.5658763,426.2949773,165.5834061,97.72455266,183.3916031,51.89762887,187.4218158,118.7939392,458.4880369,9.333365083,0.692244399,0.826779481,0.243602107,1.962903883,0.943289322,1.768208769,0.761955142,0.985335696,0.586593584,14.50403986,0.652939769,4.713094947,0.685238051,0.440066089,0.455438687,0.709130847,0.74161546,167.8936369,0.248997756,4.365639673,-0.866046886,9.280801486,0.596154555,11.59117131,0.020314821,3.463610783,0.01021901,217.940406,0.387852162,53.39865872,-0.276407559,1.093719295,-0.434683557,1.186943727,0.480730783,160.5950592,299.8921712,117.6160244,326.7088346,146.0378882,305.053882,94.78811157,170.2779066,53.07183263,186.4276706,262.4629143,170.7185302,6.984537894,0.683624896,0.847544139,0.402195888,22.74136879,0.794730099,125.9982461,0.027273737,3.599357586,-0.530368904,555.0490254,0.366452675,42.97903471,0.946007919,57.55340335,142.7356536,310.5882395,1
77.20015719,254.4135951,79.8002186,411.1289811,87.21192869,241.6434568,75.7751911,379.08667,79.3209578,285.7605838,86.11022648,254.2696153,76.61403536,320.5095635,81.40936941,332.6203399,100.7709361,220.0435484,23.5238017,107.6668567,20.62074909,166.1073492,16.3613311,76.98754043,24.52831476,112.7360106,19.72749239,120.6257288,17.70787462,90.8793942,21.21443837,119.5985255,18.29204746,122.702326,24.31653438,85.7544883,2.746970128,1.623478316,2.834283567,0.200755263,0.277870691,3.801539732,2.595396462,0.424942846,1.890621028,1.383891103,1.090111181,2.797465986,1.891646524,1.099993374,1.310257137,0.973056232,0.482896154,2.754674175,24.3122389,3.774088744,27.89152818,-0.57196132,4.370879164,18.34243097,14.26721625,1.302214613,11.32707481,2.702829757,6.156532012,9.704609919,9.914372507,2.377144253,7.455285501,1.861231075,4.230492944,11.2517532,76.57868976,311.7238559,79.8684151,352.3572646,87.99314141,244.2182255,23.46061423,124.975275,19.95882116,155.4263499,18.09246704,83.41863594,2.563912263,0.826627295,2.31107845,0.715634291,0.770577128,3.235094283,18.36520117,0.990117793,19.86541464,0.029917834,5.385463122,13.55756958,-3.289725335,-31.34698872,32.04231113,79.73838255,314.0465794,0
67.80606061,328.5265912,66.72333683,502.4311551,69.15661512,320.9577148,68.07720293,440.3909402,67.74530577,378.6871806,66.60784208,309.5971065,66.73552725,391.2923567,66.6318295,461.8025202,51.06,202.0866667,13.67486185,126.9679785,12.91618734,191.6963677,13.85847832,104.3197496,13.49164271,128.0305927,13.955486,151.1534714,17.69831801,86.40858937,13.5948248,120.2451018,13.2570147,152.6676055,28.00744289,85.67022209,0.967868025,1.097869414,0.609453688,-0.300187107,0.212378237,0.637288251,0.735968716,0.110106287,0.561774075,0.653840895,-0.191911912,1.772851038,0.762544711,0.657692343,0.219924955,0.298912612,0.311953823,1.035025795,12.76277045,1.050875855,6.191564504,-1.279623013,1.279329101,1.13163488,2.980449134,-0.05682496,2.625563605,-0.309559435,2.443906984,5.739166077,5.224521425,0.593217457,1.787156309,-0.821870465,-1.040271211,4.345982571,67.64731346,383.5591714,67.10641558,446.7182589,68.13943145,316.3637155,13.59993762,134.9473776,13.40148671,179.070302,15.55265638,97.98651903,0.835240995,0.515773974,0.527914503,0.194944937,-0.086880039,0.970008382,7.537560526,-0.120529707,3.832937117,-1.16492546,2.347644497,2.275637092,0.540897883,-50.16058942,62.04021482,67.55035487,393.0617206,1
172.2689902,316.9985702,157.6591564,341.1343621,204.6526132,269.9574913,176.2798507,309.131592,153.9062152,305.7653989,183.308589,281.0883436,165.2345455,361.0118182,153.596,364.3853333,135.96,249.24,59.03453413,87.30910317,42.59213081,90.61527558,46.34304195,106.2247795,58.09891708,92.59124389,51.78254895,107.6364187,35.22160602,97.90514583,58.41982734,84.5908672,53.93108325,80.36993974,73.66592156,199.6028006,-0.549941993,-0.204792803,0.055497509,-0.297774275,-0.939503925,0.431935946,-0.654817561,0.019317956,-0.089729985,-0.377529891,-0.166347228,0.327354538,-0.599078709,-0.919759502,-0.913644756,-0.78981879,-0.181191757,-0.413883144,1.181562079,-0.14029921,1.483714897,-0.498881958,2.968081241,-0.886755245,0.702518193,-0.751716196,1.724123797,-0.408420472,4.624979098,-0.58956905,0.794285733,0.822762276,1.300831872,0.820887945,1.10763844,-2.972921768,173.9377002,315.0905133,155.6119059,324.0125176,196.2514286,273.7173626,58.58451101,90.44724732,47.89412871,101.0649738,44.58942449,104.473201,-0.601713095,-0.11741223,-0.106462811,-0.439473655,-0.634405145,0.338573262,0.917143766,-0.511641435,1.803213001,-0.244422459,2.641992362,-0.778827115,18.32579432,11.23317127,32.0027701,168.197009,315.117328,1
85.64756098,297.2658537,94.43913043,360.9217391,94.5047619,343.7619048,97.51785714,419.2357143,85.325,323.246875,84.06197183,375.0661972,94.65882353,365.8176471,81.45714286,411.8142857,87.78214286,211.5071429,28.66721888,103.9635088,21.9732428,101.0439461,20.95820785,96.35054995,26.81151015,60.70309782,22.19438653,108.4722318,18.03890531,75.7560501,33.36261116,108.242478,12.63933769,48.74728808,29.16306505,76.53276601,0.471395856,0.182996272,2.225348261,-0.563114911,-0.199229571,-0.810224827,1.368174432,-0.870155578,1.518664125,-0.252131116,0.515027087,-0.894459866,2.134075014,-1.008728735,-1.960261619,-0.189428531,1.141136316,1.620937365,2.017447346,-1.212528574,6.608900259,-0.524388909,-0.963742569,-0.299072595,1.109267764,-0.221477789,4.342121118,-1.128354108,0.229966981,1.8316567,4.701941754,1.184160901,4.427998828,-0.777411582,1.442987596,2.593520825,89.47086614,333.3330709,87.26702128,339.0606383,87.17941176,282.0465686,29.17571862,108.8782435,21.81905248,105.9618335,25.09336394,110.7334906,0.86110281,-0.268800028,1.595249043,-0.425188265,1.075185527,0.261287852,2.347620415,-1.137646169,4.708586021,-0.933984886,1.852914449,-1.271455788,2.203844865,-25.98102134,-58.31397516,87.88352941,309.9823529,1
98.71825095,470.3376426,101.6780702,602.5412281,114.3392857,548.4723214,104.5069444,622.4597222,99.94370861,498.5960265,112.1035294,543.2482353,95.54915254,557.6694915,101.9018182,576.4945455,191.4,388.7,28.98388947,176.3057928,26.02312028,144.0342442,22.15157594,119.1817759,23.20439083,124.2626485,25.38183229,174.3864039,24.07525625,118.166043,21.05980297,140.482413,20.36324295,100.506448,71.84204897,229.2440185,0.712517133,0.108844378,1.153656199,-0.52899254,0.434138793,0.254235478,0.42502013,-0.365458909,0.888718594,-0.409004549,0.921476531,0.071306337,0.037743987,0.17696827,0.3324986,-0.47972522,1.728231061,0.517117827,1.908911621,-1.08680951,3.631037391,-1.014429053,0.621948107,-0.504860494,0.490946481,-0.857735373,2.898532358,-0.687129553,2.955440613,-0.481640014,-0.530690562,-1.111837962,2.460055025,0.112392733,7.669487509,1.407417853,99.30152284,511.2142132,100.898125,549.0153125,114.158794,544.6351759,27.02000951,173.5919332,24.775706,160.3616617,24.68090724,120.029115,0.625722714,-0.123216524,0.938355109,-0.605204504,1.158984348,0.111162479,1.798269138,-1.010989653,3.189881745,-0.29160043,4.184876412,-0.391695778,-1.596602157,-28.2583839,-19.91849415,103.0994524,531.7477547,1
150.1796545,274.0233179,140.8461912,238.7753004,138.0158853,249.9856069,150.5382932,229.8971516,131.0625482,273.1412718,135.7832753,281.129036,118.9287774,225.2271802,128.1634231,237.4857873,163.7205882,313.2,59.39932135,101.5940331,45.43967863,92.31253108,40.54066214,75.73184082,60.11067432,90.25924434,43.44900937,92.26556717,33.21724228,74.82493045,66.78883442,95.91921526,49.16398909,95.45430867,32.19308018,90.45781538,-0.04594266,0.174564404,-0.516764202,0.668468896,-1.100767487,0.807730005,-0.473815404,0.8373488,-0.11830016,0.114214447,-0.818921129,0.510201153,0.27551115,0.843442704,-0.452610592,0.507678572,0.796871417,0.221201645,0.881172575,-0.891817869,1.57138796,-0.062400277,2.221566433,0.849345178,0.401346519,0.356327607,2.539493276,-0.401979357,3.430588408,0.387765072,-0.2093402,0.053167958,1.24484376,-0.26995561,0.476037219,-0.680873772,145.3410143,248.94446,135.5360696,251.6492608,137.33593,260.5865214,61.98596781,99.01300726,45.50075463,94.20539641,38.25898566,76.92930772,-0.191777121,0.521039355,-0.36650237,0.417084822,-1.032152369,0.669705164,0.327520277,-0.529222427,1.750890549,-0.378610337,2.566805678,0.530043061,9.804944766,0.882046134,8.878148831,140.5518438,251.5917178,1
146.5417085,300.1974874,123.247561,367.3414634,136.2375,525.15,151.1738462,416.6546154,136.5731481,308.7833333,124.2483871,537.3064516,116.7666667,465.2777778,127.6,699.2333333,112.4716981,219.4830189,51.63145055,161.2230256,32.1506455,196.6598913,22.26851893,129.9523411,46.67441168,201.1922672,32.285472,152.9880299,19.9947805,112.016945,28.99784475,207.5700953,26.54675121,84.57542984,56.92845164,117.6534869,0.52960997,1.078567202,0.058722969,0.411464598,0.228054655,0.322837816,-0.090308992,0.220476308,0.213218207,0.931073952,0.469825217,-0.00913071,0.231660163,-0.028227208,-1.361301396,-1.727908353,2.843155732,1.972320702,0.240826008,0.515552105,0.010545192,-1.082188219,-0.843679164,-0.944037915,-0.146270599,-1.15371812,0.025344991,0.823680797,0.306878297,-0.351435292,1.457083417,-0.801080905,4.629414161,-0.760072964,9.26215887,3.586386834,147.5304734,349.3843195,130.7720207,339.7321244,122.175,388.7405172,49.50860058,187.9421073,32.6738323,179.7717966,42.46143186,195.9984348,0.339116918,0.699900065,0.137971388,0.703875245,2.575546667,0.144968139,0.09330928,-0.578619674,0.057792895,-0.380064613,11.53764899,-1.262508368,16.75845265,-8.585845896,-49.31315197,137.9854714,353.5612056,1
126.8188507,363.2373511,94.06081967,463.5111475,170.8403628,266.9702948,95.98504673,458.4084112,92.20794798,354.0514451,132.7590909,295.5136364,216.2470588,368.12,91.84695652,431.6956522,170.4828767,344.5376712,96.74144255,184.1546206,30.10526834,195.9764249,107.9075313,157.1344967,27.95393125,144.3299992,40.73900918,153.2658434,48.56771601,98.48756816,357.1562332,202.3886585,17.29338339,154.1755746,111.7403655,205.6013324,3.484204944,0.404646961,3.28288228,-0.028499125,2.370021751,0.871391559,1.220405775,-0.068149564,2.80994596,0.346003919,3.450911821,1.638957826,7.186831213,0.178201941,1.77024059,-0.081900983,0.689054714,0.543927526,21.20525805,-0.414011563,26.04517832,-1.253872614,8.359224297,0.966726506,6.402427756,-0.470741123,17.383783,-0.056548594,23.68681296,6.037893548,69.74834869,-0.597196262,5.602150562,0.185254351,-0.613507661,-0.775878585,131.2232877,389.2896222,92.97628793,407.4738179,161.1686624,288.5963057,158.3402246,182.0271996,34.99544667,180.8042741,98.53677684,158.0213197,13.17442366,0.15548863,3.058295641,0.266288269,2.238147198,0.922601534,286.2618023,-0.549825125,21.96182214,-0.744929799,7.953568331,1.04166835,38.24699974,9.185905999,5.102736326,124.5677077,377.7352418,0
166.8706849,366.5849315,183.055,424.5116667,207.6521739,451.3847826,205.9947368,426.7157895,150.8878723,343.1204255,155.5913043,426.7826087,144.7664734,316.6934593,193.4,15.6,136.768,253.3866667,52.6798796,89.6501449,40.13289967,59.52499572,45.71267628,38.57754077,40.18404152,84.99526956,49.93322707,103.7789878,46.53186639,96.02214167,54.47723062,102.8904663,35.92102448,0,56.57261452,92.15581397,0.970711935,-0.743516006,-0.517018231,-1.92730444,-0.458426952,-1.845803807,0.284884939,-3.511178819,0.811671668,-0.302177323,-0.225373757,-3.637705672,-0.0343503,-0.351929002,-0.092667795,-0.838037355,0.947856672,0.722873668,3.41197323,-0.18804321,0.235407997,6.801434787,2.307644115,4.957198914,-1.124092795,13.94490953,0.929431841,-1.146424553,-0.458210446,13.97273749,0.928417506,0.518772985,0.780376302,1.626361145,0.710414076,-0.144963193,168.8065104,369.5601563,154.6755639,351.068609,153.8198347,323.9822314,52.77845547,90.26877621,49.92941727,104.8595145,59.22742457,124.3676466,0.893018189,-0.816901426,0.633311746,-0.503775246,0.404977266,-0.178640907,3.053270351,-0.041077917,0.513604823,-0.792337765,-0.368688005,-1.309688706,14.13094651,23.46450597,-2.204122807,159.1826425,351.5399827,1
143.9797297,486.0486486,132.9136364,531.7090909,178.0279412,623.8823529,146.1909091,670.0876033,150.2595506,540.058427,175.7836364,594.3927273,147.1595745,633.1468085,140.335,587.51,85.9,515.6,31.69943109,146.4163751,30.74966969,167.9264491,39.30864796,105.2391604,34.04571192,93.32266835,38.52371383,152.9758432,25.71909338,97.09628641,42.80103442,121.289705,36.19914618,106.5311168,66.87387787,166.4661804,0.104909204,0.1901112,-0.113315953,0.213190948,1.76866291,-0.186150078,-0.279161925,-1.506188195,0.221386066,-0.392211021,0.593778591,-0.096607795,0.465239371,-1.284170739,-0.630591949,0.196226102,0.861748526,0.146568302,0.240785011,-0.860652241,-1.340397162,-1.104703506,5.275303266,-0.74032295,1.767152148,4.909680172,0.005610862,-0.541822555,0.656627801,-0.572879381,0.955189548,1.609642891,-0.49231446,-0.829421398,1.493683796,-0.300422608,145.0489744,560.8751282,145.8312977,545.9007634,176.2895161,609.9290323,33.86255504,155.376919,37.35204471,149.595626,34.64520478,102.2730275,0.088934443,-0.417953236,0.15384647,-0.304459756,1.442472049,-0.094536113,1.00478228,-0.891313934,-0.008073132,-0.563361034,5.386078208,-0.703799196,-0.782323351,-54.00977832,-138.3785124,151.2137984,567.2643411,1
96.24444444,331.3388889,85.146875,469.853125,118.5083333,257.5,99.87666667,358.46,88.98292683,419.9878049,107.45,285.2,98.70909091,307.5454545,80.7,492.2,82.34,251.4670834,47.30138895,174.6457349,21.00394716,180.3219504,26.40507728,102.8675494,31.71566222,205.506905,30.19075937,163.7681565,8.27314934,5.515432893,22.25045863,99.73172378,2.25166605,173.5841871,29.91419698,108.3182893,1.449914575,0.125234086,1.341115143,-0.016354799,0.890376277,-0.077014416,0.575709155,0.715246829,1.269532797,0.604874579,0.114290849,1.512139536,0.71877092,1.020469538,-1.732050808,1.346016575,-0.009907316,0.768639484,2.759366422,-1.326115272,1.904000883,-0.750735463,-0.118544615,-1.083677714,-0.979513981,-0.476363697,1.514757097,-0.114795926,2.1587789,4.69405201,-1.290595295,1.444051944,0.820813612,0.293440417,-0.461173302,2.226441302,98.01168831,338.5064935,87.04078947,443.8342105,116.9285714,261.4571429,38.50039635,178.2997759,25.95781284,170.9992363,24.72555292,95.16982161,1.276500383,0.570487435,1.428235681,0.312256548,1.086509753,-0.220937153,2.845665778,-0.411713832,2.303915002,-0.623548234,0.480204342,-0.67854003,10.97089884,-88.64891599,111.393125,94.60479042,379.9808383,1
156.7337802,472.7717158,158.4767922,492.682503,215.2541039,487.6420436,170.1110162,510.9111016,154.9594918,478.0565022,213.7878571,552.7945238,165.6998141,543.989777,154.1554687,637.096875,138.434375,283.04375,49.00935482,161.629578,37.1835355,155.7654811,47.82355473,153.2039809,44.569766,170.7454034,46.3072609,160.4538711,56.46434463,113.7933745,39.30496033,139.4616271,38.27453832,112.4161393,106.5680446,159.9176601,0.502163236,0.248502183,0.418195664,0.146667592,0.231739247,0.210828073,0.098085739,-0.222451994,0.81665002,0.0924378,0.203294102,-0.119802613,0.282215654,-0.160292964,0.967380325,-1.193746618,2.339201395,1.293115012,0.626477993,-0.83310255,0.611552581,-0.726687719,0.405187467,-1.119829214,0.252227979,-0.793585595,2.073957566,-0.979960669,0.40643819,0.368384993,-0.2166016,-0.552260879,2.243448912,3.15092751,6.268002738,1.884423695,163.1344267,498.6937832,156.0719901,499.8817129,212.3236416,507.4865586,46.28945171,163.732644,42.59989163,161.5942038,55.53149314,147.8750398,0.295111805,-0.021162732,0.729297624,-0.01723816,0.220595452,-0.12599021,0.363469499,-0.850926737,1.937744105,-0.935901742,1.536074957,-0.654038445,7.062436671,-5.284786424,-18.22859858,168.3136043,500.5079196,0
124.4441567,408.5886454,117.6377682,392.5118455,140.2183521,294.461236,132.2106164,412.9120719,106.1373285,403.1021958,121.3116923,354.7221538,129.6691293,462.337467,99.07711443,527.9497512,91.72592593,323.0666667,35.58637234,170.0401033,39.2945903,166.2921307,33.50439864,113.4302188,35.28013159,165.9016613,36.534715,185.5810122,32.15823798,127.4236392,40.51493254,172.0115727,36.41377038,197.896288,36.27283994,161.6449671,0.712942804,0.235773337,-0.01205828,0.165510878,-0.3201772,1.965827404,-0.21345646,-0.134061002,0.170040942,0.141018807,0.107290734,0.397172949,-0.523601424,-0.204545186,-0.095851138,-0.952859042,0.416760848,1.041309057,7.009342843,-0.710654883,0.038870913,-0.500491816,0.16574244,5.207198314,0.533134219,-0.36472079,0.097785949,-0.850446444,0.090802271,1.55929761,0.373312407,-0.448333249,0.137816458,-0.100679503,0.524290562,0.914541706,128.0640354,416.9150671,111.0087841,408.2899146,131.8053047,317.4376975,36.29161502,169.5380734,38.40714358,181.3374039,35.00679264,123.6563009,0.169087171,0.048683864,0.08690255,0.09880763,-0.161631518,1.216767613,3.279728639,-0.585546803,0.045280347,-0.790205856,-0.089743636,2.492895335,17.05525132,5.486449627,-20.40022642,122.0271335,399.8243826,0
136.8485436,243.5502379,123.734719,226.0073989,112.6075218,212.3736342,124.7000127,214.7010013,127.4789037,261.542445,122.2962934,211.1176062,119.6845441,254.3145007,122.7217764,282.4268058,120.5393064,282.2716763,52.14144413,98.3011213,49.75363044,86.20811887,24.75634043,73.3546014,46.13678494,85.97466873,49.298853,91.90354866,30.55141292,86.12798568,48.3799496,103.90771,52.62378984,101.9604456,50.66064207,94.50876332,-0.19057552,0.222466999,-0.507210688,0.621036838,0.893240659,1.100323846,2.799124983,0.813117593,-0.428971211,0.136753545,4.29475561,0.889196651,-0.457026724,0.345633499,6.387122309,-0.027298449,2.118829742,0.461504694,0.416105835,-0.492290144,0.260175491,0.480201088,9.391372114,1.839436532,85.79202915,0.791543606,0.202282329,-0.297314281,96.33718785,0.602303565,0.197118878,-0.605539829,158.4475511,-0.613472794,9.047757257,-0.361884723,129.0760996,234.0106152,124.9697206,245.8048753,115.9941011,213.5046961,49.68616421,96.01357384,49.9836302,92.82815329,27.98131867,78.99402826,0.757786257,0.480595911,0.500685745,0.375466085,2.645821735,1.005562965,25.16725778,-0.201096271,23.76872559,-0.169759026,53.20682549,1.267937657,4.106379021,-17.9922071,11.30639766,125.2443983,234.4745088,0
146.6564784,349.6356811,144.751832,355.7576408,169.8238397,354.8738397,152.8143617,371.7270213,136.2031124,351.37249,145.4653846,387.5626923,138.1525253,388.1010101,133.7741935,385.7645161,150.6941176,243.0470588,45.53897734,90.4620479,46.11353351,89.4093022,40.016821,77.64534479,49.2442176,94.03781168,39.37814,85.91626978,28.93491221,77.69685494,43.19367949,100.3142079,42.82141184,140.4686858,69.04037289,98.45091491,1.088578146,-0.575087805,0.613503369,-0.592376498,1.209568698,-0.324127489,0.883426793,-0.881477503,1.905110638,-0.64425009,0.577824139,-2.052055841,0.43894942,-1.527898627,0.395271377,-1.774315103,2.545804489,0.709521902,2.060046418,0.43223342,2.389170417,-0.03414472,2.599256019,-0.20757533,2.112923238,0.169812363,8.80672291,0.946787098,0.73925919,7.291689932,2.45778821,2.853086678,-0.49455583,2.156180368,8.180429041,2.30730356,148.6008648,359.2952437,140.6256291,354.1558714,160.9577896,363.6595206,46.97739644,92.9388782,43.26565712,88.80328043,39.19180921,81.67154943,0.992518804,-0.702664234,1.102397801,-0.651364855,1.310228308,-0.871258025,2.118053442,0.30104257,4.327465062,0.49155324,3.638114645,1.436747032,7.975235703,-1.736808897,-15.96938053,147.1609079,357.8705936,1
121.8013811,340.1933535,128.4584867,356.3255624,146.1892128,400.651312,131.9835616,347.1171233,112.1172078,341.2315747,153.0580311,384.788601,132.7582677,362.7811024,118.9857143,378.9959184,111.1575758,231.0060606,40.97284842,87.16838512,198.4899612,88.42792877,32.75659704,74.01363903,47.55437255,115.7301924,40.36452359,102.0530232,42.78788465,70.50874853,27.52109275,100.1413412,22.39024155,106.4141418,56.55062461,113.8712594,1.089223418,-0.155865678,21.10944278,-0.751390175,0.719786474,-1.776609481,1.270547313,-0.355660566,1.546093664,-0.23239913,1.252563946,-1.603451472,-0.879949878,-1.125660825,-0.024386973,-1.460624391,0.924906547,-0.100265819,4.742995666,-0.483405562,459.4311087,0.943966676,3.198862858,4.732452599,6.703313118,-1.095906334,7.060252948,-1.047485179,3.529510299,5.450872488,4.03026621,1.226811993,0.083673112,2.319237245,0.926870035,-0.70806787,122.9126255,341.6912355,116.8219774,346.4470621,146.4873462,385.4319859,40.93615778,89.78178109,109.8583104,98.92940666,39.14506492,85.05830496,1.068599997,-0.226591644,34.57304727,-0.391363842,0.784306065,-1.679562137,4.988336013,-0.446998658,1359.166219,-0.631606117,3.301595143,3.707015068,6.090648081,-1.038221201,9.208439085,123.4469264,348.448448,1
127.7817073,284.0486559,123.9045783,223.6253401,154.7651578,247.5394554,121.169404,251.9357064,125.5810592,247.6882734,160.0532152,297.7527633,111.6967112,291.5349733,114.2941822,320.3733906,114.886627,252.4509658,52.98757461,161.6917929,56.53386277,154.6337603,37.91010797,149.1496867,86.24205387,169.3809732,59.13886404,159.4554903,53.49063013,147.0107341,63.17521221,195.8499221,61.58313405,191.1549384,39.94013153,93.75501972,-0.277562211,1.092912614,3.955699886,1.850166374,-0.21876628,1.75606659,34.07364677,1.473421219,0.001339517,1.562584872,4.04515869,1.506414808,-0.034257107,0.910741688,-0.183721336,0.853961526,1.281344692,2.167062966,0.975105893,0.891275806,133.9593685,2.895948488,3.67315668,2.690939202,2307.532064,1.402646098,0.429436962,2.03606953,92.74161719,1.809928656,-0.471373575,-0.227218347,-0.456284246,-0.250128173,7.425625451,8.248203319,122.7860614,273.1081343,123.473223,244.8482955,153.5173572,263.4013203,69.05496102,171.1124579,58.32113964,163.9805809,44.83220832,146.9810109,24.90772946,1.190358434,1.665457378,1.567816064,2.139541415,1.647930834,2113.476205,0.776269238,55.8680975,1.84644342,60.75700531,2.432116928,-0.687161626,36.36038243,-28.31036629,128.6070563,261.4565553,1
101.9558949,233.9699156,86.21078186,229.9278842,103.7025214,178.530387,97.17435154,205.9377305,84.73023414,269.5736575,97.99648476,225.1598872,95.11685984,283.4372222,88.42551406,332.7235324,98.15365854,284.9121951,28.60914896,93.06834961,18.07458243,124.75953,20.38702487,103.5834903,24.82411687,103.7891373,19.16852178,106.8863367,20.31708766,88.639236,24.15438958,144.3293023,16.22633108,134.3350015,34.08523631,139.2950314,0.115366778,2.107661981,-0.048033677,1.955303254,-0.098601588,3.290879198,0.232367181,2.187735008,0.848445228,2.096428519,0.053272505,3.093746982,0.410325754,1.299925886,0.378582731,1.331559308,2.010982704,1.478998297,1.155188109,7.567688373,3.081625983,4.340987365,2.150917482,12.66745468,2.552005754,6.73342321,3.447695435,5.908319526,1.112417261,12.61495964,2.569294815,1.446499415,2.141387949,1.568952487,16.18973191,2.003199864,98.64511092,234.3404792,86.09286092,261.8069184,101.3125169,198.2052725,26.42715499,113.9301706,18.19640496,126.3925107,20.59403093,100.4909727,0.248815101,1.902731198,0.344570014,1.672913064,-0.014395043,2.902881241,1.830520627,4.847335108,3.091628938,3.352203099,1.88673749,10.90390456,12.55225001,-35.60374183,23.99015372,94.66677621,237.4459112,0
